,fiscalDateEnding,reportedCurrency_x,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome_x,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,reportedCurrency_y,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome_y,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,clossingVal,nextClossingVal
0,2020-06-30,USD,108000,3114000,89000,19000,-3006000,-10168000,1437000,None,-10178000,-919000,1588000,None,-3006000,None,None,None,None,-28000,None,None,None,None,-7144000,None,-10178000,-10168000,None,USD,17773000,None,None,612000,9460000,9232000,None,None,1000,-55945000,128000,None,1323000,10394000,3882000,None,None,None,4786000,11664000,None,9232000,None,136000,467000,431000,2659000,None,None,None,None,None,None,None,1323000,None,6109000,4816000,None,None,5578000,None,None,None,None,None,None,None,None,USD,None,-335000,12706000,None,466000,None,None,14000,-10168000,None,-3325000,None,None,None,None,None,None,7364000,0,None,None,None,3.81,
1,2020-03-31,USD,None,None,None,None,None,-3481000,None,None,-3481000,-909000,3533000,None,-3599000,None,None,None,58000,None,None,None,None,None,None,None,None,-1844000,None,USD,18787000,None,None,None,1145000,17642000,883000,None,23000,-45777000,133000,None,1201000,18049000,1145000,None,None,None,4750000,18640000,None,-38812000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,219134000,None,18049000,None,33000000,USD,None,470000,-401000,None,-2000,None,None,478000,-3481000,-2654000,-905000,None,None,None,None,None,None,252000,0,None,None,None,0.3101,3.81
2,2019-12-31,USD,526000,None,None,None,None,-2729000,None,None,-2729000,-899000,2538000,None,-2845000,None,None,None,77000,None,None,None,None,1000,None,None,None,-2310000,None,USD,21827000,None,None,None,1640000,20187000,None,None,23000,-43933000,138000,None,69000,20703000,1640000,None,None,None,415000,21606000,None,-37069000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,218198000,None,20703000,None,33000000,USD,None,-358000,-401000,29348000,-7000,3000,None,63000,-11385000,9138000,-1686000,None,73000,None,3000,None,None,50000,11000,None,None,None,0.4,0.3101
3,2019-09-30,USD,3376000,None,None,None,None,-3253000,None,None,-3253000,None,2013000,None,-3383000,None,None,None,119000,None,None,None,None,None,None,None,None,-3253000,None,USD,26163000,None,None,None,4159000,22004000,None,None,3000,-195285000,None,None,195000,18314000,4159000,None,None,1000,457000,25511000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,217285000,None,22682000,None,33000000,USD,None,None,24965000,24976000,None,4000,None,None,-8656000,6749000,-18220000,None,62000,None,4000,None,None,None,11000,None,None,None,0.315,0.4
4,2019-06-30,USD,10791000,3124000,588000,837000,-1699000,-656000,985000,None,-656000,-899000,3054000,None,-828000,None,None,None,172000,17000,None,None,None,None,-2225000,None,-3907000,-3899000,None,USD,36166000,None,None,None,12057000,24109000,None,None,3000,-192032000,None,None,195000,13437000,11941000,None,None,5000,560000,35411000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,216133000,None,28749000,None,33000000,USD,None,-813000,-15000,13999000,-9000,4000,None,51000,-5403000,1872000,-2271000,None,41000,None,4000,None,None,-478000,11000,None,None,None,0.2601,0.315
5,2019-03-31,USD,7024000,None,None,None,None,-4747000,None,None,-4747000,-899000,2591000,None,-4950000,None,None,None,200000,None,None,None,None,None,None,None,None,2002000,None,USD,42178000,None,None,None,18580000,23598000,None,None,3000,-191376000,None,None,1707000,19168000,16775000,None,None,3000,145000,40326000,None,-34656000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,214968000,None,33833000,None,33000000,USD,None,660000,-97000,14576000,-7000,None,None,-325000,-4747000,7603000,5111000,None,20000,None,None,None,None,3002000,9000,None,None,None,1.08,0.2601
6,2018-12-31,USD,None,None,None,None,None,None,None,None,None,-864000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1353000,None,USD,None,None,None,None,None,None,None,None,23000,-40967000,246000,None,223000,None,None,None,None,None,287000,None,None,-34656000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30000000,USD,None,-253000,-14000,None,-330000,None,None,152000,None,None,-1184000,None,None,None,None,None,None,18000,0,None,None,None,1.73,1.08
